Season,Episode,Character,Line,Motion,Polarity,Subjectivity
5,19,Robin,"Oh, sweetie. I have a trick to help you sleep.  Glue this under your pillow. You'll sleep like a f*cking baby.",['(She pulls out his gun)'],-0.6,0.8
5,19,Ted,Robin puts it.,[],0.0,0.0
5,19,Robin,It's going to hurt someone. There is the... security.,[],0.0,0.0
5,19,Marshall,"Okay, you know what? We'll all calm down. We do not need a gun. I just want to forget what happened and continue to live my life.",[],0.1952020202020202,0.5097222222222222
5,19,Barney,I just want to forget what happened and continue to live my life. It's great. But I think I'll add a tear.,[],0.4681818181818182,0.625
5,19,Marshall,"Listen baby, I know it's scary, but look at me. I'm fine.You can put this behind us?",[],-0.45,0.85
5,19,Barney,"It's gold! But I'd rather say 'put me behind you. """,[],-0.4,0.7
5,19,Lily,"Baby, do not worry for me, I mean, yes, I'm a little scared, but I am New York. I will not let me change it.",[],-0.12121212121212122,0.5473484848484849
5,19,Lily,I changed! I like the weapons now. Charger.,[],0.0,0.0
5,19,Robin,Maybe there should be a pause..,[],0.0,0.0
5,19,Lily,"I said, ""shipper"".",[],0.0,0.0
5,19,Marshall,You wanna buy a gun?,[],0.0,0.0
5,19,Lily,"No one who scares. A tiny Beretta pink that goes with these cute sandals I just bought. In fact, our new credit card works.",[],0.1340909090909091,0.5636363636363636
5,19,Marshall,"You do not need a weapon. All studies in the world come together to say that a home is safer with no weapon, especially ours. You know how I ever hurt you unintentionally.",[],0.0,1.0
5,19,Marshall,"Pretty easy, huh?  Dispatch, baby. The party will begin.  You had to disguise yourself in sexy chat!","['(And send the cork in the eye of Lily. Marshall and Lily sleeping when Marshall is a slap to Lily. Marshall before the fridge and opens the door when Lily arrives. They dance loose Lily and Marshall)', '(Lily is dressed up and scared a killer Marshall puts his fist)']",0.4361111111111111,0.9444444444444445
5,19,Lily,I have changed my mind.,[],0.0,0.0
5,19,Marshall,"Now, you want to add a weapon in this equation?",[],0.0,0.0
5,19,Lily,"I know, you're right, but every time I close my eyes, I see this guy pointing a gun at you. And... you're my world, Marshall. If something happened to you one day, I would...",[],0.2857142857142857,0.5357142857142857
5,19,Marshall,"I know. I know. Listen, I must confess something. This attack did not go exactly as I said.",[],0.25,0.25
5,19,Barney,So it was indeed a black bonnet. J'l'avais said!,[],-0.20833333333333331,0.43333333333333335
5,19,Marshall,He wore no black cap. It is wearing nothing at all.,[],0.08333333333333333,0.43333333333333335
5,19,Ted,"Wait, so...",[],0.0,0.0
5,19,Lily,He assaulted you naked?,[],0.0,0.4
5,19,Barney,I do not ask where he kept his weapon.,[],0.0,0.0
5,19,Ted,We're sure it was a weapon?,[],0.5,0.8888888888888888
5,19,Marshall,"No, guys. I came home from work on foot. Through Central Park, and I stopped at the zoo.",[],0.0,0.25
5,19,Barney,You're telling us...,[],0.0,0.0
5,19,Ted,What you got mugged...,[],0.0,0.0
5,19,Marshall,For a monkey. I got mugged by a monkey.,[],-0.05,0.0
5,19,Barney,You've been mugged by a monkey?,[],-0.05,0.0
5,19,Marshall,"Yeah, I got mugged by a monkey. I was embarrassed, so I invented another story. The important, Lily, you do not need a weapon.",[],0.17500000000000002,0.5
5,19,Lily,Forget the weapon. It is on that now.,[],0.0,0.0
5,19,Ted,The monkeys attack people? It really is a jungle out.,[],0.2,0.2
5,19,Lily,This monkey has our address. And if it belonged to a gang?I hope he will climb to see us.,[],-0.05,0.0
5,19,Barney,Why did not you asked the guard to recover your wallet?,[],0.0,0.0
5,19,Marshall,Because I saw that the monkey did and I wanted more after.,[],0.225,0.25
5,19,Barney,New information has been discovered on the attack on Marshall.,[],0.13636363636363635,0.45454545454545453
5,19,Robin,Really? They caught him?,[],0.2,0.2
5,19,Ted,He is behind bars.,[],-0.4,0.7
5,19,Robin,"So, where did they find?",[],0.0,0.0
5,19,Lily,"I think naked in a tree, throwing his feces.",[],0.0,0.4
5,19,Robin,I've seen. That's why I take the taxi.,[],0.0,0.0
5,19,Ted,"You know how they caught him, huh?",[],0.0,0.0
5,19,Marshall,They tracked.,[],0.0,0.0
5,19,Ted,They tracked!,[],0.0,0.0
5,19,Robin,What's happening?,[],0.0,0.0
5,19,Marshall,Okay. That's what happened.,[],0.5,0.5
5,19,Barney,"No, I said. This is my story. You see, the young Marshall was at the zoo, eating a banana...",[],0.1,0.4
5,19,Marshall,"I ate no banana! If you tell it, do it well.",[],0.0,0.0
5,19,Barney,You're right. The banana was on the floor.,[],0.2857142857142857,0.5357142857142857
5,19,Marshall,Was not... Was not banana banana.,[],0.0,0.0
5,19,Barney,"Marshall, I'm sorry, really. Here's what happened.",[],-0.15,0.6
5,19,Marshall,Do not shoot. There was no banana!,[],0.0,0.0
5,19,Robin,"Come on, Barney. I know that Marshall has not been mugged by a monkey.",[],-0.05,0.0
5,19,Marshall,"This part is right. It is not unusual, right? Thailand, China, Costa Rica, people are attacked by monkeys all the time.They are gatherers. Because of their dynamic inter-social, have a predisposition to flight, gives them a genetic advantage.",[],0.11785714285714285,0.5595238095238094
5,19,Lily,You've been mugged by a monkey!,[],-0.0625,0.0
5,19,Ted,It might be curious. You were wearing a yellow hat?,[],-0.05,0.5
5,19,Ted,What? Him in your program? And my model?,[],0.0,0.0
5,19,Robin,No one wants to see a guy who comes to play with dolls.,[],0.2,0.1
5,19,Ted,"First, it was not what you think. Secondly, you got a guy playing with dolls.",[],0.125,0.16666666666666666
5,19,Robin,"So, your dolls are favorites of Rhinebeck prices next month.",[],0.0,0.0
5,19,Ted,And you invited back for a second interview.,[],0.0,0.0
5,19,Robin,"Because the FBI wanted to be occupied while they searched his home. Come on, Marshall. I need history. It has everything. Crime, monkeys, no stupid model of the Empire State Building, which takes me all my living room and smelly glue everywhere. Go. Do this for me... As a friend?",[],0.39999999999999997,1.0
5,19,Lily,It would be nice to see you on TV.,[],0.6,1.0
5,19,Marshall,Can you promise me to present it so that I am not ridiculous to myself assaulted by a monkey?,[],0.03888888888888888,0.3333333333333333
5,19,Lily,You've been mugged by a monkey.,[],-0.05,0.0
5,19,Barney,I've just been mugged.,[],0.0,0.0
5,19,Barney,That's what I said to the girl at the bar just now...,[],0.0,0.0
5,19,Barney,It was downright terrifying. I would just like to forget what happened and continue to live my life.,[],-0.4318181818181818,0.75
5,19,Barney,"Well, my name is not Neil. This is Bar...",[],0.0,0.0
5,19,Barney,"Well, I can do. You see, I was on the road to the launch pad when I got mugged. And the aggressor... took my keys from the shuttle. Successful. Who wants to do something to 3?",[],0.475,0.525
5,19,Barney,And it was the best thing in my life 3.,[],1.0,0.3
5,19,Ted,"Funny, you look like you just got two vodka and tonic in the face.",[],0.25,1.0
5,19,Marshall,You're the lemon in your hair.,[],0.0,0.0
5,19,Barney,"The story is better with my end... It's... Okay? So we were there, zero gravity. They wore helmets that astronauts...",[],0.5,0.5
5,19,Marshall,Really? Cool.,[],0.35,0.65
5,19,Robin,Who knows someone who has been mugged by a monkey?,[],-0.05,0.0
5,19,Marshall,"Nobody except the good people of Thailand, China, Costa Rica and many other countries where the crime committed by the monkeys is a common nuisance.",[],0.19374999999999998,0.49375
5,19,Robin,"The best is that it is possible that the story goes on national TV. Guys, this story of the monkey attacker can make me famous.",[],0.3625,0.575
5,19,Marshall,"Me too. Guys, it will not. I can not do that.",[],0.0,0.0
5,19,Ted,It's a little embarrassing. So what?,[],-0.1875,0.5
5,19,Marshall,That's not it. Guys... I'm not assaulted by a monkey.,[],-0.05,0.0
5,19,Ted,"So, you've not been mugged by a monkey?",[],-0.05,0.0
5,19,Marshall,Not at all.,[],0.0,0.0
5,19,Barney,So what you're saying is that you got the monkey trapped so you give him your wallet?,[],-0.125,0.0
5,19,Marshall,"No, that's not it.",[],0.0,0.0
5,19,Ted,So you got the monkey attacked?,[],-0.05,0.0
5,19,Marshall,"Guys, there was no monkey! He was a man with a gun.",[],0.03125,0.0
5,19,Barney,"You sure it was not a monkey on the shoulders of another monkey, wearing a trench coat?",[],0.15833333333333335,0.2962962962962963
5,19,Ted,That would be the right size.,[],0.2857142857142857,0.5357142857142857
5,19,Marshall,"I just invented this story that Lily does not buy a weapon. In truth, it never happened.",[],0.0,0.0
5,19,Barney,I can not believe.,[],0.0,0.0
5,19,Marshall,What?,[],0.0,0.0
5,19,Barney,You heard me. You got attacked by a monkey. You want to go to the issuance of Robin because you're afraid of being ridiculous.,[],-0.3277777777777778,0.6333333333333333
5,19,Marshall,I would not?,[],0.0,0.0
5,19,Barney,"If serious, this is too funny.",[],-0.04166666666666666,0.8333333333333333
5,19,Marshall,"Well, this has never happened. And I can lie to you because you are my best friends.",[],1.0,0.3
5,19,Barney,"I, yes, but still.",[],0.0,0.0
5,19,Marshall,But I can not lie on national TV.,[],0.0,0.0
5,19,Barney,You know a long time. He told the truth?,[],-0.05,0.4
5,19,Marshall,"Ted, do not do that...",[],0.0,0.0
5,19,Ted,I could not say. It smells good. But I could not say.,[],0.7,0.6000000000000001
5,19,Barney,I still say that it happened.,[],0.0,0.0
5,19,Ted,"Maybe. But, Marshall, if you have not been attacked by a monkey, Robin must not speak on his show. It would be more credible.",[],0.2833333333333334,0.39999999999999997
5,19,Barney,"Journalists lie constantly. Sorry, but I believe that Jack Palance is dead when I see the body.",[],-0.35,0.7
5,19,Ted,"It will perhaps shock you Barney, but people do not like lying to them.",[],0.0,0.0
5,19,Barney,"False! They like to discover that they lied. ""Because a lie is just a great story that has mixed with the truth."" Barney Stinson. Example, that Sarah gave me this!",[],0.09999999999999998,0.5333333333333333
5,19,Marshall,You mean what you done to him.,[],-0.3125,0.6875
5,19,Barney,"No, I mean what she did. In truth, I fear that history has not gone exactly as I said.",[],0.203125,0.46875
5,19,Barney,"Passed. Who wants to do something to 3?  Lisa, wait.",['(The two women throw their glasses to him the figure)'],0.2,0.1
5,19,Barney,"It's you Lisa? Sarah, wait. Listen. I'm Neil Armstrong.Sorry I lied.",[],0.0,0.0
5,19,Barney,"31 years! I was happy, very happy, thinking that because I put a 28 year old daughter who has taken too much sun. People want to lie. Marshall, they need the lie, that's why, in my case, you've been mugged by a monkey. As far as I'm done with this plan 3. I am the best in the world!",[],0.45000000000000007,0.5285714285714286
5,19,Barney,You know it.,[],0.0,0.0
5,19,Lily,Well done! I have too much sleep last night. Can you imagine that I almost buy a gun? I'm glad you assaulted by a monkey.,[],0.16249999999999998,0.31666666666666665
5,19,Marshall,You got me. I was just nervous. I got mugged by a monkey.,[],-0.05,0.0
5,19,Barney,Yeah! I knew it.,[],0.0,0.0
5,19,Ted,Now I think you're not really mugged by a monkey.,[],-0.07500000000000001,0.1
5,19,Barney,"Come on, Ted. Why he would invent something like that?",[],0.0,0.0
5,19,Marshall,"Come on, Ted.",[],0.0,0.0
5,19,Ted,"Come here. Seriously, what's your flavor? It's intoxicating.",[],-0.3333333333333333,0.6666666666666666
5,19,Robin,"Do not be nervous. We will sit down... It's that thing, whore?",[],-0.15555555555555559,0.2888888888888889
5,19,Ted,"I know. Looks like something covered by a sheet. If you want to discover, you will have to do a story on it.",[],0.0,0.0
5,19,Robin,It's you who will be covered by the sheet if you leave your model not stupid.,[],0.39999999999999997,1.0
5,19,Barney,"Dude, what do you do?",[],0.0,0.0
5,19,Ted,"I do not think Marshall will lie on TV. And when it gives up, I wanna be there for Robin, with a story. Or rather, 102 stories, because it is the height of a building in New York.",[],0.13636363636363635,0.45454545454545453
5,19,Barney,Now I want a weapon.,[],0.0,0.0
5,19,Marshall,The monkey is there.,[],-0.05,0.0
5,19,Robin,Surprise. We thought it would help to bring you to confront your abuser.,[],0.0,0.0
5,19,Lily,I bet he will love it.,[],0.5,0.6
5,19,Marshall,The name of his companion is Milly?,[],0.0,0.0
5,19,Robin,"In your own words, describe what happened.",[],0.6,1.0
5,19,Marshall,"Well... I'd love to tell you what happened, Robin. But... I really want to know what's under that sheet.",[],0.35,0.4
5,19,Robin,We talk about that. We speak your aggression.,[],0.0,0.0
5,19,Marshall,"People are attacked every day in New York, Robin, do we often see what's under that sheet? You can shoot it?",[],0.13636363636363635,0.45454545454545453
5,19,Robin,We come back.,[],0.0,0.0
5,19,Robin,What are you doing?,[],0.0,0.0
5,19,Marshall,I have not really been attacked by a monkey. I invented it for that Lily buys a gun.,[],-0.07500000000000001,0.1
5,19,Lily,You have not been attacked by a monkey?,[],-0.05,0.0
5,19,Marshall,"What are you talking, baby? Of course I do.",[],0.0,0.0
5,19,Robin,"Great, tell it to America. Five minutes.",[],0.8,0.75
5,19,Marshall,Not five minutes. I have not been attacked by a monkey.,[],-0.05,0.0
5,19,Lily,It's good. I buy a gun.,[],0.7,0.6000000000000001
5,19,Marshall,No. I got mugged.,[],0.0,0.0
5,19,Marshall,No! I have not been mugged!,[],0.0,0.0
5,19,Barney,You know if it was attacked?,[],0.0,0.0
5,19,Ted,I have no idea.,[],0.0,0.0
5,19,Lily,Tell us just what happened.,[],0.0,0.0
5,19,Robin,"Yes, tell us the truth.",[],0.0,0.0
5,19,Marshall,Okay! That is the truth. I go back... back to bed.,[],0.20833333333333334,0.16666666666666666
5,19,Robin,"sh1t. Okay, put a microphone.",[],0.5,0.5
5,19,Ted,Micro and makeup in place. The socks of the arch duchess.,[],0.0,0.0
5,19,Barney,It was not very satisfactory. When I tell that he was attacked by a monkey. And I keep the stuff of banana. It was good.,[],0.18333333333333332,0.30000000000000004
5,19,Ted,"Barney, stop lying. You can not put another end because the conclusion does not satisfy you.",[],0.0,0.0
5,19,Barney,"Really? Well, believe me, Mosby. One day you shall tell this story and you'll see things my way.",[],0.2,0.2
5,19,Ted,I doubt it.,[],0.0,0.0
5,19,Ted,It's really happening?,[],0.2,0.2
5,19,Barney,"Of course, Ted.",[],0.0,0.0
5,20,Ted,Please do not.,[],0.0,0.0
5,20,Ted,"Please, stop.",[],0.0,0.0
5,20,Ted,"Mom, mom, it's good. You're not obliged to ask you with him. There's full of guys...",[],0.5249999999999999,0.5750000000000001
5,20,Ted,"Yeah! Finally, I... I'm glad you're happy.",[],0.43333333333333335,1.0
5,20,Lily,"Oh, congratulations!",[],0.0,0.0
5,20,Marshall,We're so happy for you!,[],1.0,1.0
5,20,Ted,"I love to listen to you, Mom.",[],0.5,0.6
5,20,Robin,Best...,[],1.0,0.3
5,20,Ted,Oh my God.,[],0.0,0.0
5,20,Barney,"Guys, guys! Guess what Robin has done.",[],0.0,0.0
5,20,Barney,You're currently whining?,[],0.0,0.4
5,20,Robin,"I know it's stupid, but... And the dragon. They are happy, you know?",[],5.551115123125783e-17,1.0
5,20,Barney,"Not as much as me, Robin. Guys, guys! Guess what Robin has done.",[],0.25,0.2
5,20,Barney,"And then I just tell you guys what Robin has done, but you were there for. I must tell you the rest of the wedding. Aunt Meredith!",[],0.0,0.0
5,20,Barney,"Robin whining during the song Clint. Oh, I've already said. The super good sister of Ted, Heather!",[],0.6041666666666666,0.6333333333333333
5,20,Ted,I gotta go.,[],0.0,0.0
5,20,Marshall,"Wait, Ted. And your speech?",[],0.0,0.0
5,20,Ted,Inventing an emergency or anything. I... I... I'll get it.,[],0.0,0.0
5,20,Marshall,"Ted, Ted, what are you doing? It is the marriage of your mother!",[],0.0,0.0
5,20,Barney,"Uncle Larry, sky gods. Niagara Falls. It is empty.",[],-0.1,0.5
5,20,Lily,"Seriously, Ted is fine? I mean, I know that the weekend was hard, but hey... it's weird radio silence.",[],-0.20416666666666666,0.6791666666666666
5,20,Robin,I know. His mother called such five times to ask where he was.,[],0.0,0.5
5,20,Barney,Sorry Robin. They are all out of pretzels. And I know how you're emotional.  Shh. Leave it alone.,['(He gives her a stack of paper towels)'],-0.25,0.825
5,20,Robin,"Okay! Okay, I... I cried during the song Clint.",[],0.5625,0.5
5,20,Barney,She cried to the song of Clint.,[],0.0,0.0
5,20,Ted,"Hi, guys.",[],0.0,0.0
5,20,Lily,"Ted, where were you?",[],0.0,0.0
5,20,Robin,Is that okay?,[],0.5,0.5
5,20,Ted,"Oh, that's fine. I'm in top form. Go. We'll take a look!",[],0.5208333333333334,0.5
5,20,Marshall,"Hey, man, you would not possibly let someone who does not like a kind of mania old driving license?",[],0.2333333333333333,0.7000000000000001
5,20,Lily,"Yeah, but where we're going to end?",[],0.0,0.0
5,20,Ted,"First, let me tell you what happened on the wedding day.",[],0.25,0.3333333333333333
5,20,Ted,"Watching my mother to marry, I realized how I was late in relation to it on my life. I'm just going to leave here. So I walked into my hotel room and I went on a website where I go sometimes when I have trouble sleeping.",[],-0.25,0.4
5,20,Lily,We do not want to know what you do on the internet when you feel alone.,[],0.0,0.0
5,20,Ted,I have not spent... It is not that part of the night I was talking about.,[],0.05,0.1
5,20,Ted,"I was on my favorite site for real estate auction... Come on, we all did... visit some properties on the site.",[],0.35,0.65
5,20,Ted,Guys... I just bought the house of my dreams.,[],0.0,0.0
5,20,Lily,"What, are you saying that you bought the house?",[],0.0,0.0
5,20,Ted,"I mean, I put an online auction and I won the next day and I was accepted. I have just finalized all the paperwork.",[],-0.15625,0.34375
5,20,Barney,"And that was fine with Blair Witch, and she tried to haggle on closing costs?",[],0.4166666666666667,0.5
5,20,Marshall,"Try not to laugh with you that, man.",[],0.3,0.1
5,20,Ted,"So, I thought this piece would be the desktop. You see, a place just for dad. I mean, kids can come if they read a book, but no toy. This is not about to hold my love. It is rather a question of drawing a boundary.",[],0.09375,0.64375
5,20,Robin,Whoa.,[],0.0,0.0
5,20,Lily,"Ted, you're barge. It will take years and a small fortune for it to be liveable.",[],-0.25,0.4
5,20,Ted,"I'm an architect. I would find a way. And if I start now, this is over so that my wife and I can move.",[],0.0,0.0
5,20,Barney,"Is it in the room with us right now, Ted?",[],0.2857142857142857,0.5357142857142857
5,20,Ted,"Okay, okay. I know. I have not found Ms. Mosby yet, but I will get it. Knock on wood.",[],0.5,0.5
5,20,Marshall,"Look out, man.",[],0.0,0.0
5,20,Lily,"Ted, you can not go on like this where you will make your life. It does not work like that.",[],0.0,0.0
5,20,Robin,"Yeah, I agree. This is perhaps the dumbest thing you've ever done.",[],0.0,0.0
5,20,Barney,The dumbest thing that ON've ever done.,[],0.0,0.0
5,20,Marshall,"Okay, well. Ted let alone a little, right?",[],0.1994047619047619,0.5119047619047619
5,20,Ted,Thank you.,[],0.0,0.0
5,20,Marshall,"Okay? We all did stupid stuff in our lives. For example, I remember once when I put the rocket in the bathroom and tried to put them to dry in the microwave.",[],-0.12222222222222219,0.7000000000000001
5,20,Robin,"My God, you had to be completely stuffed.",[],0.1,0.4
5,20,Barney,"No, it's too dumb to whether adult. It should be child when it happened.",[],-0.1375,0.4
5,20,Robin,Children? Why...,[],0.0,0.0
5,20,Barney,Put rockets in...,[],0.0,0.0
5,20,Marshall,"Oh, my God, guys! Great new game: ""Drunk or child? ""I was what? Guess.",[],0.009090909090909094,0.6511363636363636
5,20,Lily,Bourre.,[],0.0,0.0
5,20,Robin,Bourre.,[],0.0,0.0
5,20,Barney,Gamin.,[],0.0,0.0
5,20,Ted,Gamin.,[],0.0,0.0
5,20,Marshall,"Drum roll, please. I was... Drunk!",[],-0.625,1.0
5,20,Barney,"You know, I'm glad Robin have guessed. Because it is really sensitive and fragile. I talk about the times she cried during the song Clint. And while I whisper, I hope she hears me.",[],0.19999999999999998,0.7999999999999999
5,20,Robin,It was not me!,[],0.0,0.0
5,20,Lily,What?,[],0.0,0.0
5,20,Robin,It's not me who cried during the song Clint.,[],0.0,0.0
5,20,Robin,Are you crying?,[],-0.2,0.6
5,20,Barney,"I know it's silly, but... And the dragon. They are happy, you know?",[],0.15000000000000002,0.9375
5,20,Robin,Not as much as me.,[],0.2,0.2
5,20,Barney,I shall spin you 500 dollars if it happened to you instead of me.,[],0.0,0.0
5,20,Robin,$ 500? No worries.,[],0.0,0.0
5,20,Barney,"Thank you, Robin. You saved me an explanation and an excruciating public humiliation. Guys! Guys! Guess what Robin has done.",[],0.0,0.06666666666666667
5,20,Barney,"Wait, you're...",[],0.0,0.0
5,20,Ted,"Oh, great! I began to think that you would not come.",[],1.0,0.75
5,20,Ted,Hmm.,[],0.0,0.0
5,20,Barney,"Wait, wait. You will inspect the place where now?",[],0.0,0.0
5,20,Ted,"Well, yeah.",[],0.0,0.0
5,20,Marshall,"Okay! Well! Well, just remember that we all did stupid stuff in our lives, okay? For example, once I tried to cycle on an extension ladder to a roof of a two-story house. The only question is I was a kid or drunk? Drum roll, please.",[],-0.003749999999999987,0.8
5,20,Marshall,I was...,[],0.0,0.0
5,20,Marshall,"A kid! Mom, are you? You always make a fuss about nothing.",[],0.0,0.0
5,20,Ted,"Hey, check the porch, huh? Go. I will put a gate there.Every Sunday here, it'll be a huge party sausage.",[],0.4000000000000001,0.9
5,20,Marshall,Hmm... sausage party?,[],0.0,0.0
5,20,Ted,"Burgers, burgers will be made.",[],0.0,0.0
5,20,Lily,"Ted, stop that. You can not keep this house. This is a huge mistake.",[],0.4000000000000001,0.9
5,20,Ted,"Lily, listen to me. I had a plan, right? A woman, a house, children, and it turned out that the universe is really sh1t to what is the wife and children. So what is the thing I can control? The house I bought. It's not a huge mistake.",[],0.09523809523809523,0.5452380952380952
5,20,Marshall,"Exactly. Now, I currently drive the car of my brother in the opposite direction on I-94. Now that was a big mistake. I was... a kid.",[],0.0625,0.1875
5,20,Robin,"Wow, Barney. You've been crying about this guy or what?",[],-0.05,0.8
5,20,Lily,"You see, you should have waited to see all the problems that home.",[],0.0,0.0
5,20,Ted,"You can always have problems with any decision, but you can not let that stop you. First day in college, Marshall knew he wanted to spend his life with you. And if someone was there to contradict his decision?",[],0.25,0.3333333333333333
5,20,Marshall,"I know this is our second hot date but, Lily Aldrin, I will marry you.",[],0.125,0.42500000000000004
5,20,Ted,"But Marshall took the risk, and that's the best thing that ever happened to you both.",[],1.0,0.3
5,20,Barney,"It was Robin! ""What! ""Yes, it was Robin who cried at the song Clint! But she said... I know what she said. But that's not what she wanted you to know.",[],0.0,0.0
5,20,Robin,"Look, Barney, I support most all these jokes about me crying. And if I claim to prove it was you who was crying, that you would not be a problem?",[],0.033333333333333326,0.5666666666666668
5,20,Barney,Of course.,[],0.0,0.0
5,20,Robin,"I made a mistake in letting you go, right? Your pen1s is huge.",[],0.34285714285714286,0.7178571428571429
5,20,Lily,"Boy, you've almost had us still.",[],0.0,0.0
5,20,Marshall,You're always a little too far.,[],-0.04375,0.75
5,20,Barney,sh1t.,[],0.0,0.0
5,20,Ted,Really?,[],0.2,0.2
5,20,Ted,And if I had already bought the son of a bitch?,[],0.0,0.0
5,20,Marshall,He said he had found a tramp?,[],0.0,0.0
5,20,Ted,"Ok, yes. There are problems. But I see this house as I know it can be. I see a swing on the tree outside. I see a crown on the front door at Christmas. I see a barbecue outside on the patio or I would make Barbec every weekend. I see a life I know I can be here.",[],0.16666666666666666,0.20000000000000004
5,20,Barney,I see a complaint.,[],-0.3,0.2
5,20,Robin,"Hey, good, good news is that the inspector has killed some cockroaches at the time of impact.",[],0.39999999999999997,0.4000000000000001
5,20,Lily,"Oh, stay there. Huge hole on the second floor. I just want to be sure the report is accurate.",[],0.32500000000000007,0.6055555555555555
5,20,Ted,"You were right. It was a huge mistake. It's just that... the world is changing, but me... You have a flat 'for years. It's getting serious between Robin and Don. Barney, perhaps this is a new tie?",[],0.09274891774891775,0.5363852813852814
5,20,Barney,Thank you. My God.,[],0.0,0.0
5,20,Ted,Now my mother remarried. I... I'm exactly the same spot 5 years ago. I'm tired. I'm... I'm ready for life that goes with this house.,[],0.012499999999999997,0.39375
5,20,Barney,"OK, buddy. Sometimes people make bad decisions in life. Like your mother.",[],-0.09999999999999992,0.5833333333333333
5,20,Ted,What do you mean?,[],-0.3125,0.6875
5,20,Barney,"Ted, as you know, I've always been really, really addicted to your mother.",[],-0.4,0.6
5,20,Barney,"Actually, Virginia and I spent a special time in 2006.Before Clint.",[],0.0857142857142857,0.2571428571428571
5,20,Ted,What are you talking about?,[],0.0,0.0
5,20,Barney,I wanted to be your father!,[],0.0,0.0
5,20,Ted,What does that mean?,[],-0.3125,0.6875
5,20,Barney,"Do not answer me, young man. That's why I cried at the song of Clint. Because that b*st*rd stole your mother. And now all that remains for me... is the memory of the drop at the airport.",[],0.1,0.4
5,20,Barney,And that's how you got the pin? Incredible. You... So... here we go.,[],0.9,0.9
5,20,Barney,It is a good time. Not much traffic...,[],0.3,0.4
5,20,Barney,Is it true? Hmm. I can... Listen... Ted's mother. I... I should really...,[],0.275,0.42500000000000004
5,20,Marshall,Again?! One too many!,[],0.625,0.5
5,20,Barney,"Okay, that's good. Well, I invented the last, but everything else, I swear it was true. Come on, man. Your mother is a cougar.",[],0.38749999999999996,0.4541666666666667
5,20,Robin,"Wait, I thought you said that a cougar could not be more than 50 years.",[],0.5,0.5
5,20,Barney,"Okay, this is a Mellencamp.",[],0.5,0.5
5,20,Ted,"Guys, I'm in trouble. I mean, the best I can do is to improve the house and sell the property with great losses.",[],0.321875,0.484375
5,20,Lily,"Listen, Ted... Usually in life, when you make a huge mistake, you must learn to live with. But how many times you got the chance to take a mass break out and all?",[],0.1965909090909091,0.5375
5,20,Ted,It's silly.,[],-0.5,0.875
5,20,Barney,Your mother and I were at second base.,[],-0.4,0.5
5,20,Ted,Thank you Lily. It was fantastic.,[],0.4,0.9
5,20,Lily,"A Ted Mosby, owner, friends, and if he can rent it, Slumlord.",[],0.0,0.0
5,20,Ted,There... there is one last thing I should do.,[],0.0,0.06666666666666667
5,20,Robin,It was our turn.,[],0.0,0.0
5,20,Ted,Hi.,[],0.0,0.0
5,20,Ted,"I have not been able to make your speech. I was selfish and I freaked out and I'm so sorry, so... and here... ""A hand sign for the Dj? Dee made the sign... ""I pass. ""Mom, I love you, and I've never seen him so happy with Clint. And Clint, welcome in the family... what you both is what I'd really like to have someday. But in the meantime, health to you both. I love you. """,[],0.2875,0.740625
5,20,Ted,Hey.,[],0.0,0.0
5,20,Marshall,"Hey, man.",[],0.0,0.0
5,20,Ted,How did you know that I would be here today?,[],0.0,0.0
5,20,Marshall,Robin told me. Happy Housewarming!,[],1.0,1.0
5,20,Ted,But I told you the last time I saw you I was coming home.,[],0.0,0.06666666666666667
5,20,Marshall,"I know what you said. I also know my best friend, Ted Mosby. Listen... for all time, all the years I have told you... ""Slow! Not go too fast with this girl! ""You've not heard a single f*cking time. Your heart is both drunk and child.",[],-0.049404761904761896,0.5523809523809523
5,20,Ted,"Please stay here with me, man.",[],0.0,0.0
5,20,Marshall,That's what I do.,[],0.0,0.0
5,20,Ted,I can... I can give you some ideas I have?,[],0.0,0.0
5,20,Marshall,Yeah.,[],0.0,0.0
5,21,Robin,"Well... it's a bit early... but... of course, I might consider... I moved here, let me think.",[],0.1,0.3
5,21,Robin,"Yeah, that's what I was talking about me too. As I said, let me think. I agree.",[],0.0,0.0
5,21,Lily,You said what?,[],0.0,0.0
5,21,Robin,I thought about it.,[],0.0,0.0
5,21,Barney,"You think about it? You hardly know him. In addition, the guy is a draw with a job that is worthless.",[],-0.5458333333333334,0.7208333333333333
5,21,Robin,"We have the same job, Barney.",[],0.0,0.125
5,21,Barney,"And we could not be more proud of you, my angel.",[],0.65,0.75
5,21,Lily,It still seems fast.,[],0.2,0.6
5,21,Robin,You're probably right.,[],0.2857142857142857,0.5357142857142857
5,21,Ted,You should live with him.,[],0.13636363636363635,0.5
5,21,Robin,Really?,[],0.2,0.2
5,21,Ted,"Yeah, you're happy with him, and i adore you as a roommate, I want you to do what is right for you.",[],0.5428571428571429,0.7678571428571428
5,21,Robin,You wanna throw me out because of something with milk?,[],0.0,0.0
5,21,Ted,It's super boring.,[],-0.33333333333333337,0.8333333333333333
5,21,Ted,Robin?!,[],0.0,0.0
5,21,Robin,No. I have a system. I put the empty brick in the fridge to remind us to buy milk.,[],-0.1,0.5
5,21,Ted,Why not let the solid brick to remind us not to buy?,[],0.0,0.1
